Date,Symbol,Open,High,Low,Close,Volume,,,
01-01-2013,NESTLEIND,5001,5001,4925,4951.6,4220,,,
02-01-2013,NESTLEIND,4988.95,5050,4932,4974.3,45666,,,
03-01-2013,NESTLEIND,4975.05,4979.8,4866,4899.2,21674,,,
04-01-2013,NESTLEIND,4905.3,4935,4862.6,4875.85,12996,,,
07-01-2013,NESTLEIND,4949.85,4949.85,4852.35,4874.15,30739,,,
08-01-2013,NESTLEIND,4875,4918.95,4867.65,4894.95,117547,,,
09-01-2013,NESTLEIND,4881.35,4964.9,4880,4947.7,31909,,,
10-01-2013,NESTLEIND,4948,4975.95,4840,4857.95,22108,,,
11-01-2013,NESTLEIND,4894.6,4895.95,4819.95,4839.6,11815,,,
14-01-2013,NESTLEIND,4979.95,4980,4876.3,4894.95,17080,,,
15-01-2013,NESTLEIND,4880.15,4899.2,4821.45,4857.3,14141,,,
16-01-2013,NESTLEIND,4856.95,4872.75,4826,4839.2,4513,,,
17-01-2013,NESTLEIND,4878.9,4878.9,4791,4797.55,7807,,,
18-01-2013,NESTLEIND,4831.7,4859.9,4786.6,4797,13335,,,
21-01-2013,NESTLEIND,4852,4852,4782,4794.85,13066,,,
22-01-2013,NESTLEIND,4776,4827.65,4681,4700.75,12694,,,
23-01-2013,NESTLEIND,4779.8,4779.8,4475,4503.1,49043,,,
24-01-2013,NESTLEIND,4550.2,4574,4510.15,4549.3,14506,,,
25-01-2013,NESTLEIND,4550.05,4670,4524,4650.1,15375,,,
28-01-2013,NESTLEIND,4698,4698,4570.05,4596.85,26792,,,
29-01-2013,NESTLEIND,4690,4690,4562.35,4602.45,24267,,,
30-01-2013,NESTLEIND,4635.2,4698,4602,4649.2,15340,,,
31-01-2013,NESTLEIND,4651,4797.1,4621.45,4745.55,35395,,,
01-02-2013,NESTLEIND,4670.15,4789.9,4634.2,4692.65,23148,,,
04-02-2013,NESTLEIND,4747,4760,4655,4739.65,8728,,,
05-02-2013,NESTLEIND,4789.8,4789.8,4701.6,4745.5,23112,,,
06-02-2013,NESTLEIND,4761.95,4783,4706.5,4715.6,3672,,,
07-02-2013,NESTLEIND,4743.2,4770,4701,4705.05,3140,,,
08-02-2013,NESTLEIND,4717.05,4759.2,4632,4643.4,9467,,,
11-02-2013,NESTLEIND,4657.45,4710,4570.35,4604.55,25377,,,
12-02-2013,NESTLEIND,4656,4656.65,4580,4622.65,23744,,,
13-02-2013,NESTLEIND,4608.5,4647.7,4599.9,4612.7,13528,,,
14-02-2013,NESTLEIND,4620.25,4633.9,4570,4597.7,33865,,,
15-02-2013,NESTLEIND,4582.05,4607,4565.1,4597.45,7213,,,
18-02-2013,NESTLEIND,4605,4620.8,4557,4566.9,14948,,,
19-02-2013,NESTLEIND,4589.6,4604.9,4571.15,4598.9,4883,,,
20-02-2013,NESTLEIND,4651.8,4651.8,4581,4604.2,350936,,,
21-02-2013,NESTLEIND,4600,4645,4572.65,4593.5,98113,,,
22-02-2013,NESTLEIND,4644.65,4747.7,4608,4629.1,77755,,,
25-02-2013,NESTLEIND,4606.4,4689.9,4600,4654.55,49964,,,
26-02-2013,NESTLEIND,4615.4,4665.45,4601.1,4617.35,22988,,,
27-02-2013,NESTLEIND,4632.6,4699,4625.15,4670.05,85135,,,
28-02-2013,NESTLEIND,4699.85,4789.85,4699.8,4761.8,158717,,,
01-03-2013,NESTLEIND,4760,4779.8,4680.05,4696.85,7694,,,
04-03-2013,NESTLEIND,4716.15,4764.9,4714,4738.8,22273,,,
05-03-2013,NESTLEIND,4722.6,4750,4685,4725,26862,,,
06-03-2013,NESTLEIND,4749.9,4750,4720,4735.75,44725,,,
07-03-2013,NESTLEIND,4713.4,4729.9,4700,4709.5,5617,,,
08-03-2013,NESTLEIND,4728.95,4775,4712.65,4768.65,20236,,,
11-03-2013,NESTLEIND,4751.45,4797.9,4710,4721.65,10874,,,
12-03-2013,NESTLEIND,4705,4769,4675,4697.95,4088,,,
13-03-2013,NESTLEIND,4687,4725,4669.95,4688.7,7714,,,
14-03-2013,NESTLEIND,4685.1,4730,4675.05,4706.3,5463,,,
15-03-2013,NESTLEIND,4700,4818,4629.65,4725.2,33258,,,
18-03-2013,NESTLEIND,4735,4759.8,4655.55,4677,36278,,,
19-03-2013,NESTLEIND,4698.95,4705,4640,4679.5,13171,,,
20-03-2013,NESTLEIND,4700,4710,4640,4699.9,12928,,,
21-03-2013,NESTLEIND,4625,4774.7,4625,4756.5,14619,,,
22-03-2013,NESTLEIND,4725,4754.75,4660,4706.75,13594,,,
25-03-2013,NESTLEIND,4681.25,4867.7,4566,4610.25,140430,,,
26-03-2013,NESTLEIND,4590.05,4636.1,4555,4567.95,39066,,,
28-03-2013,NESTLEIND,4599.95,4619.75,4533,4588.2,27763,,,
01-04-2013,NESTLEIND,4675,4679.9,4600,4622.85,9775,,,
02-04-2013,NESTLEIND,4581,4640,4581,4622.05,4837,,,
03-04-2013,NESTLEIND,4610,4660,4610,4645.9,6997,,,
04-04-2013,NESTLEIND,4605.2,4649.75,4535,4552.6,6671,,,
05-04-2013,NESTLEIND,4625,4625,4433,4454.3,19451,,,
08-04-2013,NESTLEIND,4500.05,4524.95,4448.1,4452.85,7608,,,
09-04-2013,NESTLEIND,4515,4515,4440,4460.1,5571,,,
10-04-2013,NESTLEIND,4514.9,4530,4460,4513.8,121812,,,
11-04-2013,NESTLEIND,4600,4600,4500,4511.8,41826,,,
12-04-2013,NESTLEIND,4490,4540,4472.65,4520.7,9713,,,
15-04-2013,NESTLEIND,4525,4598,4525,4585.3,7486,,,
16-04-2013,NESTLEIND,4584.9,4620,4551.65,4619.4,28847,,,
17-04-2013,NESTLEIND,4650,4679.85,4602,4662.15,59251,,,
18-04-2013,NESTLEIND,4689,4689,4609,4670.8,21655,,,
22-04-2013,NESTLEIND,4610,4710,4610,4698,50694,,,
23-04-2013,NESTLEIND,4675.1,4704,4632.05,4655.55,87560,,,
25-04-2013,NESTLEIND,4707,4725,4611.55,4714.1,18087,,,
26-04-2013,NESTLEIND,4615,4749.9,4615,4730.15,19089,,,
29-04-2013,NESTLEIND,4750,4775,4718.4,4734.95,16744,,,
30-04-2013,NESTLEIND,4712,5060,4712,4981.35,225762,,,
02-05-2013,NESTLEIND,4969.6,4969.6,4855.1,4927.8,47424,,,
03-05-2013,NESTLEIND,4870,4936.75,4870,4905,6023,,,
06-05-2013,NESTLEIND,4899.95,4938.75,4890,4895.6,2939,,,
07-05-2013,NESTLEIND,4899,4919.7,4875,4885.1,5409,,,
08-05-2013,NESTLEIND,4885,4947.85,4884.9,4929.7,11628,,,
09-05-2013,NESTLEIND,4933,4935,4900,4915.55,13686,,,
10-05-2013,NESTLEIND,4900,4930.9,4882.65,4899,25671,,,
11-05-2013,NESTLEIND,4911.25,4916,4880.05,4901.65,840,,,
13-05-2013,NESTLEIND,4900,4949,4762.35,4848.2,28518,,,
14-05-2013,NESTLEIND,4839.95,4899.8,4839.95,4881.05,56994,,,
15-05-2013,NESTLEIND,4851,4960,4851,4939,12927,,,
16-05-2013,NESTLEIND,4853.25,4974,4853.25,4927.15,42477,,,
17-05-2013,NESTLEIND,4949.95,4989.9,4912.95,4975.05,37254,,,
20-05-2013,NESTLEIND,4975.05,5130,4969.75,5105.1,154555,,,
21-05-2013,NESTLEIND,5110.1,5270,5108.5,5245.6,48664,,,
22-05-2013,NESTLEIND,5260,5325,5185,5239.8,28739,,,
23-05-2013,NESTLEIND,5290,5350,5200,5271.3,58390,,,
24-05-2013,NESTLEIND,5308,5308,5190,5239.65,14912,,,
27-05-2013,NESTLEIND,5239.65,5308.9,5195,5226.5,11410,,,
28-05-2013,NESTLEIND,5200.2,5271.75,5200.2,5251.55,3537,,,
29-05-2013,NESTLEIND,5251,5300,5206.15,5249.75,42997,,,
30-05-2013,NESTLEIND,5245.05,5249.9,5198.95,5232.5,5029,,,
31-05-2013,NESTLEIND,5250.05,5324,5230.1,5302.25,26090,,,
03-06-2013,NESTLEIND,5225,5300,5225,5289.25,11026,,,
04-06-2013,NESTLEIND,5233,5347,5233,5291.1,7957,,,
05-06-2013,NESTLEIND,5300,5349.7,5250,5283.95,9910,,,
06-06-2013,NESTLEIND,5300,5327.9,5250.05,5295.5,16572,,,
07-06-2013,NESTLEIND,5280,5321,5232.55,5253.05,6911,,,
10-06-2013,NESTLEIND,5299,5299,5150,5167.05,13085,,,
11-06-2013,NESTLEIND,5161,5180,5085,5095.2,13332,,,
12-06-2013,NESTLEIND,5145,5236,5090,5154.65,35954,,,
13-06-2013,NESTLEIND,5106,5190,5100,5114.65,15497,,,
14-06-2013,NESTLEIND,5114.7,5185.55,5105.25,5144.8,13864,,,
17-06-2013,NESTLEIND,5130.05,5150,5053,5071.5,19907,,,
18-06-2013,NESTLEIND,5080.05,5100,5050,5060.8,2470,,,
19-06-2013,NESTLEIND,5079.9,5114.95,5060,5087.15,3619,,,
20-06-2013,NESTLEIND,5070.65,5100,5040.05,5050.15,9332,,,
21-06-2013,NESTLEIND,5056,5099.95,5002.35,5028.65,7811,,,
24-06-2013,NESTLEIND,5026,5028,5004.45,5014.6,9139,,,
25-06-2013,NESTLEIND,5024,5024,4880.2,4910.25,33468,,,
26-06-2013,NESTLEIND,4891,4941.05,4846,4873.5,12716,,,
27-06-2013,NESTLEIND,4856,5017,4856,4900.5,12040,,,
28-06-2013,NESTLEIND,4900.85,4935,4820,4854,14285,,,
01-07-2013,NESTLEIND,4869.35,5120,4827,5102.25,16434,,,
02-07-2013,NESTLEIND,5126.9,5195,5092,5170.9,12105,,,
03-07-2013,NESTLEIND,5170,5188.95,5045.85,5061.35,12946,,,
04-07-2013,NESTLEIND,5095,5165,5086,5126.75,14448,,,
05-07-2013,NESTLEIND,5145,5180,5126.5,5151.2,19280,,,
08-07-2013,NESTLEIND,5179.8,5180.55,5115,5133.6,19300,,,
09-07-2013,NESTLEIND,5148,5170.05,5146.4,5153.05,13172,,,
10-07-2013,NESTLEIND,5151.05,5180,5149.95,5153.95,17903,,,
11-07-2013,NESTLEIND,5174.8,5220,5161,5212.55,19621,,,
12-07-2013,NESTLEIND,5213,5428.5,5198,5399.45,31484,,,
15-07-2013,NESTLEIND,5390,5573,5389.95,5564.65,24172,,,
16-07-2013,NESTLEIND,5565,5700,5020,5687.25,29284,,,
17-07-2013,NESTLEIND,5685,5787,5675.4,5742.8,31320,,,
18-07-2013,NESTLEIND,5725,5800,5616.35,5732.9,18827,,,
19-07-2013,NESTLEIND,5677,5760,5677,5702.65,21471,,,
22-07-2013,NESTLEIND,5708.5,5715,5605.15,5629.7,17975,,,
23-07-2013,NESTLEIND,5635.45,5696.8,5631,5664.45,8153,,,
24-07-2013,NESTLEIND,5648,5650,5560,5620.95,5225,,,
25-07-2013,NESTLEIND,5590.05,5668.05,5532,5578.45,9144,,,
26-07-2013,NESTLEIND,5533,5584,5412.2,5449.7,18904,,,
29-07-2013,NESTLEIND,5450,5472,5351,5382.5,14839,,,
30-07-2013,NESTLEIND,5395,5395,5301,5303.7,7415,,,
31-07-2013,NESTLEIND,5324,5324,5223.55,5293.5,10433,,,
01-08-2013,NESTLEIND,5280,5345,5199.95,5250.8,10501,,,
02-08-2013,NESTLEIND,5251.2,5494,5205.2,5428.15,13595,,,
05-08-2013,NESTLEIND,5420,5420,5224.95,5315.45,8993,,,
06-08-2013,NESTLEIND,5275,5275,5095,5113.45,28306,,,
07-08-2013,NESTLEIND,5125,5125,4920,4952.4,14836,,,
08-08-2013,NESTLEIND,4952.05,5089.75,4859.95,5010.85,11050,,,
12-08-2013,NESTLEIND,5010,5129.95,4963.4,5114.25,5606,,,
13-08-2013,NESTLEIND,5111.9,5148.9,5026.65,5101.55,4266,,,
14-08-2013,NESTLEIND,5060,5150,5051,5113.9,11409,,,
16-08-2013,NESTLEIND,5113.9,5113.9,4950,4985.65,9443,,,
19-08-2013,NESTLEIND,5097.7,5097.7,4875.1,4911.25,11943,,,
20-08-2013,NESTLEIND,4900,4900.05,4760,4832.5,29068,,,
21-08-2013,NESTLEIND,4870,4929.95,4850,4866.15,11084,,,
22-08-2013,NESTLEIND,4945,4945,4810,4872.25,5159,,,
23-08-2013,NESTLEIND,4851.1,4933.9,4851.1,4883.15,27416,,,
26-08-2013,NESTLEIND,4860,4997,4855,4876,6713,,,
27-08-2013,NESTLEIND,4860,4870.15,4700,4702.75,9808,,,
28-08-2013,NESTLEIND,4774,4774,4565.5,4620.95,40471,,,
29-08-2013,NESTLEIND,4585,4716.9,4585,4675.7,8697,,,
30-08-2013,NESTLEIND,4699.65,4950,4699.65,4896.7,47755,,,
02-09-2013,NESTLEIND,4897,4980,4889.95,4967.15,10984,,,
03-09-2013,NESTLEIND,4822.3,4974.95,4822.3,4922.65,15216,,,
04-09-2013,NESTLEIND,4925.05,5028.85,4925,4981.15,36843,,,
05-09-2013,NESTLEIND,4932.1,5096.85,4929.95,4998.1,21076,,,
06-09-2013,NESTLEIND,5025,5039.8,4955,5008.35,17841,,,
10-09-2013,NESTLEIND,5010,5055.1,4990,5010.75,20737,,,
11-09-2013,NESTLEIND,5000,5100,4999,5054.1,62990,,,
12-09-2013,NESTLEIND,5001,5050,4960,4986.25,16802,,,
13-09-2013,NESTLEIND,4986.25,5002,4936,4958.35,25642,,,
16-09-2013,NESTLEIND,4975,5026.5,4770,4852.8,9897,,,
17-09-2013,NESTLEIND,4872,5018.9,4850,4981.05,17163,,,
18-09-2013,NESTLEIND,5000.95,5035,4935.2,5018.95,18827,,,
19-09-2013,NESTLEIND,5020.35,5060.1,4989.85,5029.3,60602,,,
20-09-2013,NESTLEIND,4990,5040,4933.4,5024.7,7553,,,
23-09-2013,NESTLEIND,4975,5038.7,4900,4943,19049,,,
24-09-2013,NESTLEIND,4925.05,4997.85,4883.4,4936.8,14139,,,
25-09-2013,NESTLEIND,5000,5000,4903.05,4941.5,20900,,,
26-09-2013,NESTLEIND,4985,5080,4951,5034.4,121040,,,
27-09-2013,NESTLEIND,5070,5124,4992,5098.1,24799,,,
30-09-2013,NESTLEIND,5081.1,5279,5081.1,5219.55,33685,,,
01-10-2013,NESTLEIND,5148,5220,5111.05,5190.5,21305,,,
03-10-2013,NESTLEIND,5200.2,5250,5101,5157.05,26837,,,
04-10-2013,NESTLEIND,5219,5219,5055,5082.1,18305,,,
07-10-2013,NESTLEIND,5110,5110,5033.4,5070.4,24809,,,
08-10-2013,NESTLEIND,5069.95,5069.95,5002.1,5013.65,5996,,,
09-10-2013,NESTLEIND,5029,5095.95,5002.05,5057.4,24578,,,
10-10-2013,NESTLEIND,5093,5129,5037,5115.15,22797,,,
11-10-2013,NESTLEIND,5116,5119,5021,5054.75,9147,,,
14-10-2013,NESTLEIND,5099.3,5110,5052,5093.3,12623,,,
15-10-2013,NESTLEIND,5111,5368.95,5100,5288.25,74963,,,
17-10-2013,NESTLEIND,5305.55,5518.7,5305.55,5468.4,89874,,,
18-10-2013,NESTLEIND,5492,5569.95,5492,5529.55,54203,,,
21-10-2013,NESTLEIND,5535,5578.8,5462.2,5510.5,24666,,,
22-10-2013,NESTLEIND,5539.8,5640,5512.35,5604.65,28120,,,
23-10-2013,NESTLEIND,5610.65,5651.7,5572.2,5619.2,18920,,,
24-10-2013,NESTLEIND,5600,5625,5502.5,5562.4,7454,,,
25-10-2013,NESTLEIND,5500,5552.15,5500,5533.2,10914,,,
28-10-2013,NESTLEIND,5500,5600,5395.25,5576,16085,,,
29-10-2013,NESTLEIND,5530,5608.25,5510,5592.25,21207,,,
30-10-2013,NESTLEIND,5599.95,5604.95,5512.1,5597.35,23304,,,
31-10-2013,NESTLEIND,5520,5600.25,5520,5596.95,47672,,,
01-11-2013,NESTLEIND,5594,5747.9,5591,5716,58751,,,
03-11-2013,NESTLEIND,5716.25,5780,5716.25,5757.4,4556,,,
05-11-2013,NESTLEIND,5735,5798.9,5699,5732.85,29934,,,
06-11-2013,NESTLEIND,5695,5725,5580,5607.4,28120,,,
07-11-2013,NESTLEIND,5600.2,5751,5600.2,5735.75,42990,,,
08-11-2013,NESTLEIND,5700,5844,5660,5763.15,117812,,,
11-11-2013,NESTLEIND,5700,5773.95,5590,5615.15,29174,,,
12-11-2013,NESTLEIND,5630,5725,5630,5661.35,20390,,,
13-11-2013,NESTLEIND,5620,5709.95,5580.3,5599.35,31544,,,
14-11-2013,NESTLEIND,5630,5675,5606.1,5643,23346,,,
18-11-2013,NESTLEIND,5655,5700.45,5622,5674.45,47371,,,
19-11-2013,NESTLEIND,5705,5705,5581.95,5603.9,40999,,,
20-11-2013,NESTLEIND,5605,5623.75,5517.05,5548.2,29692,,,
21-11-2013,NESTLEIND,5575,5585,5470,5490.8,75959,,,
22-11-2013,NESTLEIND,5580,5582.95,5422.4,5458.45,60751,,,
25-11-2013,NESTLEIND,5480,5535,5390,5435.9,113016,,,
26-11-2013,NESTLEIND,5448,5494,5111,5298.65,746123,,,
27-11-2013,NESTLEIND,5215,5553,5156,5437.05,264618,,,
28-11-2013,NESTLEIND,5375,5384,5200,5224.4,82022,,,
29-11-2013,NESTLEIND,5245,5266,5111,5145.05,69683,,,
02-12-2013,NESTLEIND,5180,5244,5160,5187.9,26676,,,
03-12-2013,NESTLEIND,5210,5224.9,5080,5099.05,25971,,,
04-12-2013,NESTLEIND,5095,5144.8,5013.5,5032.8,24826,,,
05-12-2013,NESTLEIND,5020,5144,5020,5095.3,22708,,,
06-12-2013,NESTLEIND,5082,5126,5042,5067.55,27042,,,
09-12-2013,NESTLEIND,5105.05,5147.15,5021,5040.5,46911,,,
10-12-2013,NESTLEIND,5025,5089.9,5010,5021.1,37364,,,
11-12-2013,NESTLEIND,5022,5037.85,4990,5004.05,20244,,,
12-12-2013,NESTLEIND,5039.8,5075,4997,5007.75,23140,,,
13-12-2013,NESTLEIND,4978,5042,4895,4920.75,28675,,,
16-12-2013,NESTLEIND,4950,5113.9,4925.05,5048.9,31915,,,
17-12-2013,NESTLEIND,5015,5198,5015,5174.25,45111,,,
18-12-2013,NESTLEIND,5151,5250,5151,5236.7,74008,,,
19-12-2013,NESTLEIND,5250,5375,5177,5331.65,57376,,,
20-12-2013,NESTLEIND,5282,5530,5282,5464.2,54174,,,
23-12-2013,NESTLEIND,5498,5545,5400,5504.7,54610,,,
24-12-2013,NESTLEIND,5520,5545,5370.95,5399.25,27138,,,
26-12-2013,NESTLEIND,5411,5443.7,5350,5363.45,12052,,,
27-12-2013,NESTLEIND,5373,5450.25,5328,5339.25,9382,,,
30-12-2013,NESTLEIND,5340,5395,5331,5349.55,15329,,,
31-12-2013,NESTLEIND,5351,5382,5260,5289.25,11585,,,
01-01-2014,NESTLEIND,5290,5343,5290,5311.8,6358,,,
02-01-2014,NESTLEIND,5325.75,5354,5193.95,5280.15,25984,,,
03-01-2014,NESTLEIND,5365,5600,5311,5333.6,91165,,,
06-01-2014,NESTLEIND,5376,5444,5340,5387.65,25288,,,
07-01-2014,NESTLEIND,5413.95,5440,5365,5381.9,19645,,,
08-01-2014,NESTLEIND,5394.9,5427.9,5379.9,5422.4,20048,,,
09-01-2014,NESTLEIND,5425,5435,5365,5372.85,8235,,,
10-01-2014,NESTLEIND,5390,5450,5351,5405.95,29411,,,
13-01-2014,NESTLEIND,5440,5447.95,5380,5426.9,17380,,,
14-01-2014,NESTLEIND,5410,5414.95,5351,5379.45,16904,,,
15-01-2014,NESTLEIND,5360,5400,5215,5237.15,27664,,,
16-01-2014,NESTLEIND,5260,5320,5125,5130.35,25175,,,
17-01-2014,NESTLEIND,5150,5265,5150,5238.05,24567,,,
20-01-2014,NESTLEIND,5224,5229,5181.8,5200.9,8983,,,
21-01-2014,NESTLEIND,5200.9,5202,5150,5177.25,8048,,,
22-01-2014,NESTLEIND,5175,5175.15,5135,5144.8,15903,,,
23-01-2014,NESTLEIND,5190,5190,5075,5083.55,45061,,,
24-01-2014,NESTLEIND,5083.55,5123,5068,5081.2,35944,,,
27-01-2014,NESTLEIND,5066,5121,5021,5050.1,13535,,,
28-01-2014,NESTLEIND,5050,5059.15,4950,4959.35,16842,,,
29-01-2014,NESTLEIND,4990,5041,4962,5033.2,23174,,,
30-01-2014,NESTLEIND,5010,5033.2,4925,4945.8,22742,,,
31-01-2014,NESTLEIND,5039,5091,4902.4,5047.15,36790,,,
03-02-2014,NESTLEIND,4993,5047.3,4920,4938.65,20562,,,
04-02-2014,NESTLEIND,4920,5010.75,4920,4960.45,19822,,,
05-02-2014,NESTLEIND,4962,5038.9,4960,5013.15,27946,,,
06-02-2014,NESTLEIND,4985.3,5029.75,4980.1,4999.55,23324,,,
07-02-2014,NESTLEIND,5000,5040,5000,5016.25,31810,,,
10-02-2014,NESTLEIND,5000,5041,4986.05,5034.55,13372,,,
11-02-2014,NESTLEIND,5005.3,5134.55,5005.3,5057.9,21365,,,
12-02-2014,NESTLEIND,5023,5115,5023,5055.4,58546,,,
13-02-2014,NESTLEIND,5100,5198,5075.05,5098.85,46941,,,
14-02-2014,NESTLEIND,5085,5140,5050,5082.85,20048,,,
17-02-2014,NESTLEIND,5000,5084.7,4950,5004.3,80190,,,
18-02-2014,NESTLEIND,4965,5047,4965,5024.75,11263,,,
19-02-2014,NESTLEIND,5034.4,5080.05,5028.8,5058.1,12194,,,
20-02-2014,NESTLEIND,5033,5063.7,5031.05,5043.4,43415,,,
21-02-2014,NESTLEIND,5012,5080,5012,5057.25,30584,,,
24-02-2014,NESTLEIND,5022,5064.95,5009.95,5043.2,98368,,,
25-02-2014,NESTLEIND,5015,5043.9,4980.1,5000.65,65242,,,
26-02-2014,NESTLEIND,4965,5023.9,4965,4998.8,107454,,,
28-02-2014,NESTLEIND,4982.1,5013.55,4774.85,4864.5,849082,,,
03-03-2014,NESTLEIND,4861,4875.1,4632,4656.9,58905,,,
04-03-2014,NESTLEIND,4675,4720,4647,4710.5,30490,,,
05-03-2014,NESTLEIND,4735,4824.95,4715,4777.05,33003,,,
06-03-2014,NESTLEIND,4775,4885,4775,4863.4,26772,,,
07-03-2014,NESTLEIND,4873.4,4930,4856.75,4910.9,47856,,,
10-03-2014,NESTLEIND,4920,4929,4763,4800.5,31069,,,
11-03-2014,NESTLEIND,4875,4875,4762.5,4798.8,12620,,,
12-03-2014,NESTLEIND,4809.8,4819.45,4780,4794.4,16791,,,
13-03-2014,NESTLEIND,4801.2,4816.95,4750,4786,22001,,,
14-03-2014,NESTLEIND,4796.8,4796.8,4712,4758.65,33516,,,
18-03-2014,NESTLEIND,4815,4900,4711.6,4791.2,31733,,,
19-03-2014,NESTLEIND,4809.8,4857.5,4800.1,4820.5,27111,,,
20-03-2014,NESTLEIND,4846,4846,4805.25,4825.35,11438,,,
21-03-2014,NESTLEIND,4820,4865,4720,4731.4,32688,,,
22-03-2014,NESTLEIND,4741.4,4792,4739.95,4777.35,2281,,,
24-03-2014,NESTLEIND,4780,4794.8,4706,4721.3,23639,,,
25-03-2014,NESTLEIND,4722,4749.9,4707,4720.1,20849,,,
26-03-2014,NESTLEIND,4755,4789,4710,4771.15,38549,,,
27-03-2014,NESTLEIND,4782,4925,4732.45,4859.75,67652,,,
28-03-2014,NESTLEIND,4900,4995,4845,4964.65,47608,,,
31-03-2014,NESTLEIND,4925,5070,4925,5028.75,52068,,,
01-04-2014,NESTLEIND,5069,5070,4832.5,4847.85,70637,,,
02-04-2014,NESTLEIND,4899.95,4910,4845.55,4865.55,53920,,,
03-04-2014,NESTLEIND,4895,4909.95,4839.85,4885.7,33789,,,
04-04-2014,NESTLEIND,4875,4890,4825,4835.85,29026,,,
07-04-2014,NESTLEIND,4875,4952.6,4825,4917.25,37955,,,
09-04-2014,NESTLEIND,4900,4994.95,4900,4929.65,30700,,,
10-04-2014,NESTLEIND,4913.65,4984.3,4838.5,4881.3,49036,,,
11-04-2014,NESTLEIND,4881,4894.1,4825,4829.65,19973,,,
15-04-2014,NESTLEIND,4828.9,4889.4,4770,4833.8,44856,,,
16-04-2014,NESTLEIND,4849.8,4859.65,4770,4779.15,13330,,,
17-04-2014,NESTLEIND,4805,4805,4750.05,4763.25,28832,,,
21-04-2014,NESTLEIND,4800,4800,4717,4723.5,23459,,,
22-04-2014,NESTLEIND,4728.65,4755,4713,4722.75,23654,,,
23-04-2014,NESTLEIND,4746,4760,4715,4728.95,18229,,,
25-04-2014,NESTLEIND,4726,4796.7,4726,4776.55,26510,,,
28-04-2014,NESTLEIND,4764,4796.05,4700,4705.25,18005,,,
29-04-2014,NESTLEIND,4705,4749.9,4703.1,4725.25,19585,,,
30-04-2014,NESTLEIND,4705.3,4780,4685,4768.8,31905,,,
02-05-2014,NESTLEIND,4755,4794.85,4721,4733.75,8154,,,
05-05-2014,NESTLEIND,4745,4775,4703.6,4709.9,77698,,,
06-05-2014,NESTLEIND,4706,4759.85,4670.1,4686.55,375624,,,
07-05-2014,NESTLEIND,4709,4724.8,4665.05,4681.05,40394,,,
08-05-2014,NESTLEIND,4681.05,4725,4681.05,4698,308609,,,
09-05-2014,NESTLEIND,4700,4795,4690.35,4781.9,90866,,,
12-05-2014,NESTLEIND,4795,4848,4746.9,4841.6,37350,,,
13-05-2014,NESTLEIND,4800.35,4880,4800.35,4873.5,50324,,,
14-05-2014,NESTLEIND,4798.85,4798.85,4725.1,4775.2,255642,,,
15-05-2014,NESTLEIND,4747,4774.95,4680,4708.8,26384,,,
16-05-2014,NESTLEIND,4798,4798,4605.05,4630.15,44030,,,
19-05-2014,NESTLEIND,4650,4673.1,4561.05,4585.85,26462,,,
20-05-2014,NESTLEIND,4580,4585,4525,4565.95,219523,,,
21-05-2014,NESTLEIND,4571,4700.05,4550,4693.15,26110,,,
22-05-2014,NESTLEIND,4696.1,4758,4663,4733.95,266403,,,
23-05-2014,NESTLEIND,4764.95,4783.9,4696,4744.25,26238,,,
26-05-2014,NESTLEIND,4787,4787,4725,4743.6,34539,,,
27-05-2014,NESTLEIND,4725,4750,4722.75,4737.75,25860,,,
28-05-2014,NESTLEIND,4725.05,4798,4725,4767.75,23598,,,
29-05-2014,NESTLEIND,4750.1,4799,4731.05,4784.05,21004,,,
30-05-2014,NESTLEIND,4752,5080,4738,4961,121025,,,
02-06-2014,NESTLEIND,4951.15,4951.15,4788.15,4799.65,18940,,,
03-06-2014,NESTLEIND,4780,4878,4780,4809.75,11655,,,
04-06-2014,NESTLEIND,4800,4839.55,4761,4769.6,14767,,,
05-06-2014,NESTLEIND,4763.05,4892.35,4763.05,4852.15,86225,,,
06-06-2014,NESTLEIND,4858,4945,4825.05,4921,29092,,,
09-06-2014,NESTLEIND,4912,4930,4879,4892.55,29708,,,
10-06-2014,NESTLEIND,4885,4990,4865,4965.2,27688,,,
11-06-2014,NESTLEIND,4965,5025,4916.35,5015.55,31797,,,
12-06-2014,NESTLEIND,4975,5019,4955.05,4997.95,36664,,,
13-06-2014,NESTLEIND,4967,5005.1,4930,4971.95,50838,,,
16-06-2014,NESTLEIND,4938,5023.15,4903.2,5006,17050,,,
17-06-2014,NESTLEIND,4975,5012.5,4963.9,5004.2,37810,,,
18-06-2014,NESTLEIND,4980.1,5039,4911,4956.7,17682,,,
19-06-2014,NESTLEIND,4915,4983.95,4915,4939.5,11429,,,
20-06-2014,NESTLEIND,4912,4990,4866,4938.15,23176,,,
23-06-2014,NESTLEIND,4960,4960,4906.15,4946.1,12480,,,
24-06-2014,NESTLEIND,4940,4953.4,4910,4928.8,10206,,,
25-06-2014,NESTLEIND,4912,4964.8,4912,4950.8,7776,,,
26-06-2014,NESTLEIND,4915.1,4999,4915.1,4989.15,11291,,,
27-06-2014,NESTLEIND,4950.1,4959.95,4901,4936.7,11729,,,
30-06-2014,NESTLEIND,4930,4949.9,4911,4929.75,23768,,,
01-07-2014,NESTLEIND,4931,4964.7,4920,4933.85,15826,,,
