Date,Symbol,Open,High,Low,Close,Volume,,
14-06-2013,ULTRACEMCO,1846,1884.7,1820,1874,137306,,
17-06-2013,ULTRACEMCO,1875.25,1917.6,1846.5,1911.25,38646,,
18-06-2013,ULTRACEMCO,1892,1907.75,1863,1865.9,126631,,
19-06-2013,ULTRACEMCO,1878.7,1878.7,1820.35,1837.9,306135,,
20-06-2013,ULTRACEMCO,1821,1824,1775.3,1817,387248,,
21-06-2013,ULTRACEMCO,1806,1828.9,1776,1813.15,117462,,
24-06-2013,ULTRACEMCO,1800.25,1805.45,1763,1781.7,110002,,
25-06-2013,ULTRACEMCO,1775,1810.95,1775,1786.25,90759,,
26-06-2013,ULTRACEMCO,1799,1799,1760.1,1775.65,104592,,
27-06-2013,ULTRACEMCO,1799,1898,1775.6,1877.6,378206,,
28-06-2013,ULTRACEMCO,1875.85,1900,1866,1877,210562,,
01-07-2013,ULTRACEMCO,1879,1949,1876.65,1932.3,167922,,
02-07-2013,ULTRACEMCO,1925,1937.75,1906.8,1923.2,72997,,
03-07-2013,ULTRACEMCO,1901.35,1921.95,1895,1909,66479,,
04-07-2013,ULTRACEMCO,1917.25,1924.65,1903.3,1907,35677,,
05-07-2013,ULTRACEMCO,1924,1931,1890.35,1926.25,32102,,
08-07-2013,ULTRACEMCO,1890.1,1945,1848.7,1888.05,396469,,
09-07-2013,ULTRACEMCO,1925,1937.8,1889.4,1930.25,86087,,
10-07-2013,ULTRACEMCO,1930,1975.35,1913.85,1953.2,155998,,
11-07-2013,ULTRACEMCO,1976.9,1988,1967.65,1980.15,244998,,
12-07-2013,ULTRACEMCO,1999.95,1999.95,1919.5,1939.7,222931,,
15-07-2013,ULTRACEMCO,1937.9,1950,1924.8,1941.65,103916,,
16-07-2013,ULTRACEMCO,1918.9,1942,1899.8,1933.5,75689,,
17-07-2013,ULTRACEMCO,1938,1972,1920.1,1940.15,313681,,
18-07-2013,ULTRACEMCO,1936.9,1939,1912.6,1924.35,100045,,
19-07-2013,ULTRACEMCO,1934.8,1934.8,1910,1930.25,124511,,
22-07-2013,ULTRACEMCO,1922.85,1935.2,1880.5,1919.6,137252,,
23-07-2013,ULTRACEMCO,1930,1943,1891.5,1910.65,110509,,
24-07-2013,ULTRACEMCO,1900,1925.05,1885,1918.8,63243,,
25-07-2013,ULTRACEMCO,1915,1920.95,1842,1854.15,309950,,
26-07-2013,ULTRACEMCO,1845.15,1878.9,1845.15,1864.95,58028,,
29-07-2013,ULTRACEMCO,1841,1894.9,1836,1880.6,127930,,
30-07-2013,ULTRACEMCO,1886.4,1895,1861,1871.75,33492,,
31-07-2013,ULTRACEMCO,1864.8,1889.95,1823.55,1836.65,89031,,
01-08-2013,ULTRACEMCO,1834.9,1834.9,1803.3,1817.95,218721,,
02-08-2013,ULTRACEMCO,1821.25,1832.95,1755.65,1779.15,63123,,
05-08-2013,ULTRACEMCO,1780,1795.65,1764,1773.4,122191,,
06-08-2013,ULTRACEMCO,1760,1772.15,1656.35,1670.6,277493,,
07-08-2013,ULTRACEMCO,1670,1677.9,1624.95,1642.6,460038,,
08-08-2013,ULTRACEMCO,1632.2,1684.65,1632.2,1671.85,399982,,
12-08-2013,ULTRACEMCO,1680.25,1719,1626.6,1688.85,125092,,
13-08-2013,ULTRACEMCO,1675.35,1709.8,1645.85,1695.7,148869,,
14-08-2013,ULTRACEMCO,1699,1740,1671.2,1727.75,166735,,
16-08-2013,ULTRACEMCO,1719,1749.7,1637.9,1684,343203,,
19-08-2013,ULTRACEMCO,1694,1694,1637.15,1654.65,286552,,
20-08-2013,ULTRACEMCO,1637,1658.95,1616.05,1647.1,267966,,
21-08-2013,ULTRACEMCO,1663.9,1663.9,1605,1625.9,365998,,
22-08-2013,ULTRACEMCO,1610,1648.7,1604.15,1634.45,1088048,,
23-08-2013,ULTRACEMCO,1620,1640,1565,1580.7,624269,,
26-08-2013,ULTRACEMCO,1586.2,1610.8,1573,1596.4,142479,,
27-08-2013,ULTRACEMCO,1583.25,1605,1540,1550.7,183236,,
28-08-2013,ULTRACEMCO,1527.55,1535,1450,1463.7,528963,,
29-08-2013,ULTRACEMCO,1470,1490,1411.9,1447.95,311732,,
30-08-2013,ULTRACEMCO,1441,1498.5,1428,1474.85,272543,,
02-09-2013,ULTRACEMCO,1489.6,1533.9,1468.75,1498.4,68125,,
03-09-2013,ULTRACEMCO,1510,1520,1441,1444.7,148101,,
04-09-2013,ULTRACEMCO,1449.7,1508.75,1402.35,1488,673692,,
05-09-2013,ULTRACEMCO,1516,1583,1499,1539.4,104681,,
06-09-2013,ULTRACEMCO,1540,1624.9,1473.25,1601.05,173597,,
10-09-2013,ULTRACEMCO,1608,1750.05,1603.8,1707.5,180094,,
11-09-2013,ULTRACEMCO,1710,1740,1687.2,1734.85,201269,,
12-09-2013,ULTRACEMCO,1784,1828,1725.35,1758.85,699672,,
13-09-2013,ULTRACEMCO,1750,1759.9,1701.55,1720.85,175614,,
16-09-2013,ULTRACEMCO,1749.55,1765,1640,1648.75,170288,,
17-09-2013,ULTRACEMCO,1649,1710,1633.95,1699.65,102371,,
18-09-2013,ULTRACEMCO,1699.85,1730.85,1684.65,1717.05,172239,,
19-09-2013,ULTRACEMCO,1755.55,1787.05,1733,1766.65,229392,,
20-09-2013,ULTRACEMCO,1769,1884.95,1746.15,1854.4,164273,,
23-09-2013,ULTRACEMCO,1830.1,1875,1785.2,1790.6,81288,,
24-09-2013,ULTRACEMCO,1800,1829.95,1791,1819.85,119691,,
25-09-2013,ULTRACEMCO,1810,1813.9,1772.4,1796.95,206689,,
26-09-2013,ULTRACEMCO,1799.9,1837.55,1775.9,1808.7,183798,,
27-09-2013,ULTRACEMCO,1804,1849,1792,1829,135378,,
30-09-2013,ULTRACEMCO,1811,1839,1790.1,1809.3,98176,,
01-10-2013,ULTRACEMCO,1818,1822.8,1791,1813.3,134817,,
03-10-2013,ULTRACEMCO,1820,1912,1814.15,1892,231321,,
04-10-2013,ULTRACEMCO,1878,1941.8,1878,1910.4,234871,,
07-10-2013,ULTRACEMCO,1882,1917.85,1864.8,1905.4,70564,,
08-10-2013,ULTRACEMCO,1908,1950.7,1895,1944.65,203336,,
09-10-2013,ULTRACEMCO,1930.05,1980,1920.7,1970.05,210070,,
10-10-2013,ULTRACEMCO,1968,1994.25,1950,1975.55,149948,,
11-10-2013,ULTRACEMCO,1985.25,2000,1952.35,1970.35,80609,,
14-10-2013,ULTRACEMCO,1964.8,1988.05,1945.6,1976.95,128323,,
15-10-2013,ULTRACEMCO,1975,1992.9,1923.8,1974.3,166800,,
17-10-2013,ULTRACEMCO,1979,1999,1945.25,1960.05,192215,,
18-10-2013,ULTRACEMCO,1972.1,1988,1948.3,1964.6,319394,,
21-10-2013,ULTRACEMCO,1875,1984.8,1871,1958.8,620446,,
22-10-2013,ULTRACEMCO,1944.8,1967,1930.2,1960.85,142931,,
23-10-2013,ULTRACEMCO,1955,1965,1911,1936.9,218516,,
24-10-2013,ULTRACEMCO,1933,1975,1923.9,1950.8,199926,,
25-10-2013,ULTRACEMCO,1941,1965,1925.4,1949.5,112066,,
28-10-2013,ULTRACEMCO,1955.1,1962.95,1937.25,1944.1,128024,,
29-10-2013,ULTRACEMCO,1935.3,1994.95,1930.7,1986.35,151516,,
30-10-2013,ULTRACEMCO,1988,2009,1957,1970.95,196038,,
31-10-2013,ULTRACEMCO,1965,1978,1952,1966.85,190493,,
01-11-2013,ULTRACEMCO,1965,1969.95,1954.05,1962.5,91518,,
03-11-2013,ULTRACEMCO,1960,1965.95,1952,1959.65,7864,,
05-11-2013,ULTRACEMCO,1959,1990,1941.9,1951.1,51326,,
06-11-2013,ULTRACEMCO,1951,1966,1936,1946.4,89278,,
07-11-2013,ULTRACEMCO,1962,1962,1920,1935.6,94254,,
08-11-2013,ULTRACEMCO,1935,1939.5,1902.25,1926.55,166644,,
11-11-2013,ULTRACEMCO,1910,1921.95,1887.05,1904.4,94646,,
12-11-2013,ULTRACEMCO,1906.45,1914,1877.8,1884.3,279587,,
13-11-2013,ULTRACEMCO,1878.8,1897.8,1848.7,1866.45,79055,,
14-11-2013,ULTRACEMCO,1889,1923,1860.9,1877.2,112983,,
18-11-2013,ULTRACEMCO,1900,1953.9,1886.7,1934.9,120808,,
19-11-2013,ULTRACEMCO,1922,1941.15,1910,1922.05,57876,,
20-11-2013,ULTRACEMCO,1920,1934.8,1890.05,1894.45,66367,,
21-11-2013,ULTRACEMCO,1886.1,1886.3,1834.95,1845.25,92132,,
22-11-2013,ULTRACEMCO,1836.5,1857.55,1800,1815.25,186940,,
25-11-2013,ULTRACEMCO,1816.25,1905.75,1816.25,1888.7,179285,,
26-11-2013,ULTRACEMCO,1871.3,1894.7,1842.3,1853.5,179742,,
27-11-2013,ULTRACEMCO,1855.25,1875,1837.1,1871.15,132723,,
28-11-2013,ULTRACEMCO,1880,1921.35,1871.35,1910.4,194197,,
29-11-2013,ULTRACEMCO,1912,1931.9,1900.95,1907.8,86105,,
02-12-2013,ULTRACEMCO,1896.5,1934.95,1895.1,1899.4,96462,,
03-12-2013,ULTRACEMCO,1884,1915,1884,1895.75,85852,,
04-12-2013,ULTRACEMCO,1890,1890,1865,1875.6,60472,,
05-12-2013,ULTRACEMCO,1905.25,1918.75,1865.6,1871.65,140143,,
06-12-2013,ULTRACEMCO,1870,1894.8,1853.5,1881.35,108839,,
09-12-2013,ULTRACEMCO,1919,1941.6,1890.05,1928.5,288728,,
10-12-2013,ULTRACEMCO,1934.9,1961.45,1911,1923.6,181876,,
11-12-2013,ULTRACEMCO,1913.4,1929.8,1896,1907.9,74335,,
12-12-2013,ULTRACEMCO,1909,1909,1860,1871.4,65531,,
13-12-2013,ULTRACEMCO,1866,1866,1783.8,1800.7,145893,,
16-12-2013,ULTRACEMCO,1820,1820,1761.1,1770.3,101505,,
17-12-2013,ULTRACEMCO,1784,1784,1750,1753.85,113867,,
18-12-2013,ULTRACEMCO,1755.5,1774,1749.2,1753.35,207048,,
19-12-2013,ULTRACEMCO,1764.85,1764.9,1725,1730.05,113356,,
20-12-2013,ULTRACEMCO,1730.05,1769,1705,1744.2,150909,,
23-12-2013,ULTRACEMCO,1759,1782,1749.6,1766.35,120041,,
24-12-2013,ULTRACEMCO,1774.85,1803.45,1774.85,1796.45,161856,,
26-12-2013,ULTRACEMCO,1786.5,1815,1767.55,1779.9,257265,,
27-12-2013,ULTRACEMCO,1800.25,1815,1764.3,1770.05,95471,,
30-12-2013,ULTRACEMCO,1788,1788,1730,1739.2,60040,,
31-12-2013,ULTRACEMCO,1745,1770,1739.6,1764.1,70342,,
01-01-2014,ULTRACEMCO,1769,1773,1746,1769.25,51796,,
02-01-2014,ULTRACEMCO,1760.5,1777.9,1726,1731.1,81220,,
03-01-2014,ULTRACEMCO,1720,1753.45,1705.1,1727.2,78848,,
06-01-2014,ULTRACEMCO,1726.5,1732.8,1706.9,1724.3,65748,,
07-01-2014,ULTRACEMCO,1729,1734.65,1682,1690.2,98004,,
08-01-2014,ULTRACEMCO,1695,1712,1681.45,1700.85,84069,,
09-01-2014,ULTRACEMCO,1700,1700,1675.6,1688.55,332263,,
10-01-2014,ULTRACEMCO,1684.7,1691.85,1643.65,1671.8,251293,,
13-01-2014,ULTRACEMCO,1670.25,1691.9,1651.9,1669.55,152716,,
14-01-2014,ULTRACEMCO,1660.5,1670,1634,1648,87817,,
15-01-2014,ULTRACEMCO,1652.25,1720,1641.3,1710.1,132016,,
16-01-2014,ULTRACEMCO,1712.25,1755,1697.4,1747.2,214732,,
17-01-2014,ULTRACEMCO,1748,1756,1706.5,1719.25,285994,,
20-01-2014,ULTRACEMCO,1719.5,1725,1685,1718.95,242621,,
21-01-2014,ULTRACEMCO,1720,1720,1696.2,1699.75,223992,,
22-01-2014,ULTRACEMCO,1704,1704,1668,1694.7,664324,,
23-01-2014,ULTRACEMCO,1695.05,1729.9,1676,1706.05,70498,,
24-01-2014,ULTRACEMCO,1711,1732,1691.5,1699.75,140784,,
27-01-2014,ULTRACEMCO,1674,1708.5,1662.05,1700.05,157548,,
28-01-2014,ULTRACEMCO,1693,1709.5,1670.05,1694.8,63905,,
29-01-2014,ULTRACEMCO,1701.1,1729,1672.1,1703.35,100701,,
30-01-2014,ULTRACEMCO,1681,1709.9,1662.5,1686.15,227549,,
31-01-2014,ULTRACEMCO,1714.9,1720,1678,1710.7,95706,,
03-02-2014,ULTRACEMCO,1725,1736.95,1675.8,1690.05,84364,,
04-02-2014,ULTRACEMCO,1678,1717,1665,1674.1,91012,,
05-02-2014,ULTRACEMCO,1675.2,1687.1,1665,1679.65,577216,,
06-02-2014,ULTRACEMCO,1699.8,1703,1650.3,1696.75,150039,,
07-02-2014,ULTRACEMCO,1692,1739,1692,1729.05,78752,,
10-02-2014,ULTRACEMCO,1738,1750.25,1720.15,1724.85,51216,,
11-02-2014,ULTRACEMCO,1731.3,1731.3,1692,1699.35,50543,,
12-02-2014,ULTRACEMCO,1705.5,1714,1696,1705.7,77023,,
13-02-2014,ULTRACEMCO,1709.6,1714.6,1676,1688.45,89929,,
14-02-2014,ULTRACEMCO,1688.45,1690.1,1651.1,1666.35,70557,,
17-02-2014,ULTRACEMCO,1670.1,1679.85,1657.5,1667.5,31840,,
18-02-2014,ULTRACEMCO,1675,1703,1673.65,1690.9,76714,,
19-02-2014,ULTRACEMCO,1705,1715,1696.35,1706.45,71257,,
20-02-2014,ULTRACEMCO,1693.4,1716,1675.25,1702.05,92694,,
21-02-2014,ULTRACEMCO,1700,1813.3,1690.05,1799.95,274804,,
24-02-2014,ULTRACEMCO,1786,1845,1771.15,1838.15,157657,,
25-02-2014,ULTRACEMCO,1838,1879,1834,1865.75,148155,,
26-02-2014,ULTRACEMCO,1853.2,1863,1818.25,1844.1,219350,,
28-02-2014,ULTRACEMCO,1851.75,1864,1826.15,1839.2,226586,,
03-03-2014,ULTRACEMCO,1834.8,1845.9,1820.4,1826.75,46525,,
04-03-2014,ULTRACEMCO,1829.25,1885.9,1823.55,1877.55,144401,,
05-03-2014,ULTRACEMCO,1888.9,1910,1855.35,1897.95,199776,,
06-03-2014,ULTRACEMCO,1895.1,1967.65,1895.1,1960.05,131172,,
07-03-2014,ULTRACEMCO,1942.3,1998,1942.3,1973.75,182120,,
10-03-2014,ULTRACEMCO,1952.55,2009,1952.55,1989.75,178005,,
11-03-2014,ULTRACEMCO,1990,2019.9,1973.05,2003.3,180057,,
12-03-2014,ULTRACEMCO,2003.3,2003.3,1952.4,1964.45,102832,,
13-03-2014,ULTRACEMCO,1970.25,2017.8,1950,1958.4,135092,,
14-03-2014,ULTRACEMCO,1952,1983.8,1935.6,1969.95,174903,,
18-03-2014,ULTRACEMCO,1979.95,1983.6,1960.65,1968.2,136012,,
19-03-2014,ULTRACEMCO,1965.4,1987.75,1965.4,1978.85,129451,,
20-03-2014,ULTRACEMCO,1965.05,1982.1,1936.6,1944.55,112317,,
21-03-2014,ULTRACEMCO,1952,1965,1931,1955.3,242376,,
22-03-2014,ULTRACEMCO,1950.1,1958.75,1938,1952.35,1886,,
24-03-2014,ULTRACEMCO,1964.05,1980,1962,1973.1,297221,,
25-03-2014,ULTRACEMCO,1976.5,1998,1971.6,1980.2,392969,,
26-03-2014,ULTRACEMCO,1986.1,1994,1982,1989.45,170191,,
27-03-2014,ULTRACEMCO,1980.35,2084.95,1962.3,2058.75,399044,,
28-03-2014,ULTRACEMCO,2064,2161.8,2064,2147.1,373217,,
31-03-2014,ULTRACEMCO,2160,2195,2159.8,2186.95,279470,,
01-04-2014,ULTRACEMCO,2186,2186,2132.35,2158.05,85570,,
02-04-2014,ULTRACEMCO,2160.35,2177.35,2106.35,2128.6,184921,,
03-04-2014,ULTRACEMCO,2130,2174.7,2114,2147.5,160503,,
04-04-2014,ULTRACEMCO,2160,2166,2116.55,2150.2,96943,,
07-04-2014,ULTRACEMCO,2152.1,2238.8,2152.1,2225.55,186052,,
09-04-2014,ULTRACEMCO,2227,2238,2212,2223.65,138297,,
10-04-2014,ULTRACEMCO,2222,2255.95,2205.05,2245.8,163427,,
11-04-2014,ULTRACEMCO,2210.1,2280,2210.1,2259.25,103340,,
15-04-2014,ULTRACEMCO,2260,2260,2203.3,2212.15,111024,,
16-04-2014,ULTRACEMCO,2224,2235.9,2186.9,2200,177450,,
17-04-2014,ULTRACEMCO,2202.35,2226.55,2182.45,2217.6,207383,,
21-04-2014,ULTRACEMCO,2220,2239.8,2210.45,2219.25,112577,,
22-04-2014,ULTRACEMCO,2222.6,2229.9,2196,2202.1,159728,,
23-04-2014,ULTRACEMCO,2204,2219,2155,2169.7,340327,,
25-04-2014,ULTRACEMCO,2199.45,2220,2066.7,2079.6,369536,,
28-04-2014,ULTRACEMCO,2087.6,2090,2043,2050.75,246765,,
29-04-2014,ULTRACEMCO,2076,2113.9,2021,2066.5,237064,,
30-04-2014,ULTRACEMCO,2051.25,2110,2012.6,2027.15,131946,,
02-05-2014,ULTRACEMCO,2046.8,2050,2015,2035.95,94467,,
05-05-2014,ULTRACEMCO,2040,2049.85,2003.4,2030.8,177146,,
06-05-2014,ULTRACEMCO,2034,2039,2017.05,2023.8,156919,,
07-05-2014,ULTRACEMCO,2010.5,2025.9,1959.8,1968.9,419812,,
08-05-2014,ULTRACEMCO,1961,1984.7,1950.5,1980.05,199432,,
09-05-2014,ULTRACEMCO,1976,2085.65,1961.6,2079.6,688549,,
12-05-2014,ULTRACEMCO,2079.6,2185,2076,2159.15,263790,,
13-05-2014,ULTRACEMCO,2188,2235,2164.9,2220.55,336275,,
14-05-2014,ULTRACEMCO,2240,2250,2225,2240.6,236987,,
15-05-2014,ULTRACEMCO,2250,2259.25,2196.6,2230.7,220591,,
16-05-2014,ULTRACEMCO,2251.5,2554,2231.2,2334.15,820647,,
19-05-2014,ULTRACEMCO,2335,2371.65,2293.2,2338.65,643976,,
20-05-2014,ULTRACEMCO,2338.7,2360,2302,2345.8,275063,,
21-05-2014,ULTRACEMCO,2359.9,2359.9,2250.5,2270.95,428245,,
22-05-2014,ULTRACEMCO,2271,2289.9,2220,2265.05,814293,,
23-05-2014,ULTRACEMCO,2269,2282.8,2235.5,2270.1,449348,,
26-05-2014,ULTRACEMCO,2289,2357.05,2186.3,2236.4,1168461,,
27-05-2014,ULTRACEMCO,2215,2279.55,2214,2265.45,614545,,
28-05-2014,ULTRACEMCO,2284.9,2399.95,2265.25,2375.55,910984,,
29-05-2014,ULTRACEMCO,2386,2472.6,2375,2392.1,528999,,
30-05-2014,ULTRACEMCO,2398,2431,2175,2382.2,340895,,
02-06-2014,ULTRACEMCO,2399.5,2458.8,2345.9,2450.3,125036,,
03-06-2014,ULTRACEMCO,2437.35,2580,2437.35,2553.5,249483,,
04-06-2014,ULTRACEMCO,2535,2586,2535,2571.85,391679,,
05-06-2014,ULTRACEMCO,2572,2658.9,2559.45,2632.5,395460,,
06-06-2014,ULTRACEMCO,2640,2709,2596.55,2674.7,346829,,
09-06-2014,ULTRACEMCO,2708,2847,2700.05,2800.75,370050,,
10-06-2014,ULTRACEMCO,2803.7,2814,2760.15,2797.9,299466,,
11-06-2014,ULTRACEMCO,2783.1,2810,2763,2775.5,210853,,
12-06-2014,ULTRACEMCO,2768,2803,2719.95,2768.7,228675,,
13-06-2014,ULTRACEMCO,2760,2826.25,2750,2768,234432,,
16-06-2014,ULTRACEMCO,2773,2784,2686,2746.65,142303,,
17-06-2014,ULTRACEMCO,2732,2813.85,2713.45,2796.9,204982,,
18-06-2014,ULTRACEMCO,2796.9,2872,2782,2805.1,271738,,
19-06-2014,ULTRACEMCO,2806,2816.1,2750.05,2755.4,181951,,
20-06-2014,ULTRACEMCO,2756,2771.5,2709,2727.45,624214,,
23-06-2014,ULTRACEMCO,2725,2755,2670.5,2711.25,215826,,
24-06-2014,ULTRACEMCO,2712,2740,2686.95,2705.75,429044,,
25-06-2014,ULTRACEMCO,2708.6,2735,2681.6,2724.5,117721,,
26-06-2014,ULTRACEMCO,2749,2749,2652,2685.05,386646,,
27-06-2014,ULTRACEMCO,2691.75,2699.8,2555.25,2595.9,383541,,
30-06-2014,ULTRACEMCO,2597,2627,2580.1,2591.95,143123,,
01-07-2014,ULTRACEMCO,2593,2638.6,2593,2630.05,293772,,
02-07-2014,ULTRACEMCO,2645,2673,2626,2643.3,318166,,
03-07-2014,ULTRACEMCO,2647,2654.95,2595.05,2628.35,275955,,
04-07-2014,ULTRACEMCO,2630,2632.95,2569,2601,188031,,
07-07-2014,ULTRACEMCO,2608.9,2615.9,2548,2559.9,228067,,
08-07-2014,ULTRACEMCO,2575,2575,2492.5,2499.95,584531,,
09-07-2014,ULTRACEMCO,2504,2521,2477.7,2494,311136,,
10-07-2014,ULTRACEMCO,2519,2545,2469.75,2511.4,882148,,
11-07-2014,ULTRACEMCO,2528.9,2530,2455.25,2488.4,386695,,
14-07-2014,ULTRACEMCO,2470,2539.5,2470,2513.2,319583,,
15-07-2014,ULTRACEMCO,2518,2525.9,2497.1,2519.3,192032,,
16-07-2014,ULTRACEMCO,2525,2536,2507.25,2513.2,669381,,
17-07-2014,ULTRACEMCO,2514,2605.75,2498.55,2592.95,788176,,
18-07-2014,ULTRACEMCO,2600,2600,2537.45,2551.95,347820,,
21-07-2014,ULTRACEMCO,2510,2540.3,2464.25,2522.55,386560,,
22-07-2014,ULTRACEMCO,2523,2534,2501.55,2520.65,336391,,
23-07-2014,ULTRACEMCO,2502.05,2529.35,2445.1,2451.8,310668,,
24-07-2014,ULTRACEMCO,2447,2490,2419,2484.4,189840,,
25-07-2014,ULTRACEMCO,2485,2496.1,2450.35,2475.5,215621,,
28-07-2014,ULTRACEMCO,2480,2480,2392,2410.35,238497,,
30-07-2014,ULTRACEMCO,2410,2479.9,2372.5,2467.3,347843,,
31-07-2014,ULTRACEMCO,2463,2487.9,2413.1,2420.85,209170,,
01-08-2014,ULTRACEMCO,2420,2511.95,2371,2471.6,548588,,
04-08-2014,ULTRACEMCO,2483,2511,2464.25,2470.6,114658,,
05-08-2014,ULTRACEMCO,2480,2618.9,2470.05,2603.3,388972,,
06-08-2014,ULTRACEMCO,2599,2605,2535,2546.65,382347,,
07-08-2014,ULTRACEMCO,2550,2586.8,2530.05,2544.25,307606,,
08-08-2014,ULTRACEMCO,2521.9,2525,2440,2474.55,277909,,
11-08-2014,ULTRACEMCO,2491,2549.65,2480,2532.65,185321,,
12-08-2014,ULTRACEMCO,2544,2625,2536.15,2613.1,293381,,
13-08-2014,ULTRACEMCO,2606,2640,2576,2608.1,368845,,
14-08-2014,ULTRACEMCO,2600,2640,2587.5,2632.55,160888,,
18-08-2014,ULTRACEMCO,2630.35,2670,2630.35,2665.15,181072,,
19-08-2014,ULTRACEMCO,2671.1,2733.3,2655.05,2718.6,269465,,
20-08-2014,ULTRACEMCO,2718,2724.5,2674,2684.35,166602,,
21-08-2014,ULTRACEMCO,2682,2689.95,2630.2,2644.9,649656,,
22-08-2014,ULTRACEMCO,2654.7,2671.45,2644.5,2651.35,78811,,
25-08-2014,ULTRACEMCO,2668,2668,2608.85,2629.25,98382,,
26-08-2014,ULTRACEMCO,2649,2649,2578,2610.85,206952,,
27-08-2014,ULTRACEMCO,2612.1,2623.25,2585,2594.5,131664,,
28-08-2014,ULTRACEMCO,2590.8,2609.3,2541.8,2550.05,262975,,
01-09-2014,ULTRACEMCO,2585,2651.75,2560.25,2643.5,250061,,
02-09-2014,ULTRACEMCO,2632.1,2743,2632.1,2719.25,230945,,
03-09-2014,ULTRACEMCO,2719.5,2742.55,2700.65,2713.15,235374,,
04-09-2014,ULTRACEMCO,2690.1,2732.9,2655,2710.6,203348,,
05-09-2014,ULTRACEMCO,2708,2728.4,2666.5,2670.75,186652,,
08-09-2014,ULTRACEMCO,2674.05,2724.95,2670.8,2718.05,346213,,
09-09-2014,ULTRACEMCO,2710,2767,2687,2694.9,173333,,
10-09-2014,ULTRACEMCO,2690,2714.95,2676.4,2680.4,142101,,
11-09-2014,ULTRACEMCO,2705,2709,2660,2686.55,76735,,
12-09-2014,ULTRACEMCO,2676.05,2686.25,2605,2639.35,188618,,
15-09-2014,ULTRACEMCO,2630,2639.35,2575,2589.15,126296,,
16-09-2014,ULTRACEMCO,2593.9,2620.5,2520.75,2551.2,103211,,
17-09-2014,ULTRACEMCO,2555,2605,2535,2599.85,152700,,
18-09-2014,ULTRACEMCO,2573.9,2662,2573.8,2645.95,105864,,
19-09-2014,ULTRACEMCO,2650.5,2666.1,2625,2641.55,165822,,
22-09-2014,ULTRACEMCO,2641,2666,2596.9,2617.25,132014,,
23-09-2014,ULTRACEMCO,2608,2669,2590.25,2601.3,381918,,
24-09-2014,ULTRACEMCO,2602.1,2658.7,2602.1,2630.65,202208,,
25-09-2014,ULTRACEMCO,2623,2627.25,2552.75,2574,149242,,
26-09-2014,ULTRACEMCO,2556,2665,2556,2646,119895,,
29-09-2014,ULTRACEMCO,2650.1,2660,2614.55,2646.65,91728,,
30-09-2014,ULTRACEMCO,2615.35,2654,2603,2631.65,267977,,
01-10-2014,ULTRACEMCO,2643,2660,2623.1,2648.75,246714,,
07-10-2014,ULTRACEMCO,2620.1,2627.2,2550,2556.7,194098,,
08-10-2014,ULTRACEMCO,2573.7,2588,2527,2549.1,150908,,
09-10-2014,ULTRACEMCO,2563.05,2589.9,2551.05,2570.8,235119,,
10-10-2014,ULTRACEMCO,2550,2550,2477,2481.35,267198,,
13-10-2014,ULTRACEMCO,2470,2499,2446,2481.9,116541,,
14-10-2014,ULTRACEMCO,2491,2497.5,2457,2467,179235,,
16-10-2014,ULTRACEMCO,2475,2480,2301,2317.6,743190,,
17-10-2014,ULTRACEMCO,2320.1,2355.05,2297.2,2317.75,663716,,
20-10-2014,ULTRACEMCO,2400,2455,2390,2450.25,535119,,
21-10-2014,ULTRACEMCO,2468.9,2469,2390,2400,225131,,
22-10-2014,ULTRACEMCO,2417,2428.85,2397.5,2401.2,460297,,
23-10-2014,ULTRACEMCO,2440,2440,2420.8,2433.25,34325,,
27-10-2014,ULTRACEMCO,2450,2454.95,2405.25,2430.6,212746,,
28-10-2014,ULTRACEMCO,2448.4,2484.9,2435.2,2464.85,382196,,
29-10-2014,ULTRACEMCO,2474,2488.35,2452.5,2479.3,153137,,
30-10-2014,ULTRACEMCO,2479.3,2526.35,2479.3,2512.15,271524,,
31-10-2014,ULTRACEMCO,2520,2560,2515,2548.45,178739,,
03-11-2014,ULTRACEMCO,2564.9,2586,2542,2559.95,472226,,
05-11-2014,ULTRACEMCO,2584.9,2599,2519.95,2535.3,352598,,
07-11-2014,ULTRACEMCO,2540,2571,2540,2561.9,178624,,
10-11-2014,ULTRACEMCO,2575,2586.45,2550.3,2581.1,103883,,
11-11-2014,ULTRACEMCO,2589,2651.8,2582,2646.6,365074,,
12-11-2014,ULTRACEMCO,2660,2669,2620,2624.6,125209,,
13-11-2014,ULTRACEMCO,2630.4,2642,2570,2577.2,129950,,
14-11-2014,ULTRACEMCO,2590,2627,2574,2616,305779,,
17-11-2014,ULTRACEMCO,2617,2636.6,2543,2561.45,200087,,
18-11-2014,ULTRACEMCO,2573,2581.65,2521,2530.1,396046,,
19-11-2014,ULTRACEMCO,2542,2545,2480,2494.75,155068,,
20-11-2014,ULTRACEMCO,2519,2519,2458,2466.35,149286,,
21-11-2014,ULTRACEMCO,2471,2510.4,2467,2490.7,345086,,
24-11-2014,ULTRACEMCO,2510,2543.95,2475.2,2522.1,213396,,
25-11-2014,ULTRACEMCO,2518,2523.55,2451.65,2467.2,349617,,
26-11-2014,ULTRACEMCO,2485,2519.65,2452.1,2476.45,142947,,
27-11-2014,ULTRACEMCO,2472,2498,2462,2475.2,129219,,
28-11-2014,ULTRACEMCO,2472,2514,2472,2484.25,148802,,
